responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
534,raw_position_sample,2,2,int,16,1,1,2,-1,999,351,95,399190.7999999523,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
569,raw_position_sample,2,2,int,16,1,1,2,-1,999,351,95,399226,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
635,raw_position_sample,2,2,int,16,1,1,2,-1,999,351,95,399291.5,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
677,raw_position_sample,2,2,int,16,1,1,2,-1,999,352,95,399333.89999997616,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
720,raw_position_sample,2,2,int,16,1,1,2,-1,999,357,99,399376.2999999523,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
769,raw_position_sample,2,2,int,16,1,1,2,-1,999,364,103,399426,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
819,raw_position_sample,2,2,int,16,1,1,2,-1,999,376,111,399475.7999999523,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
870,raw_position_sample,2,2,int,16,1,1,2,-1,999,383,117,399526.2999999523,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
919,raw_position_sample,2,2,int,16,1,1,2,-1,999,384,117,399575.7000000477,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
971,raw_position_sample,2,2,int,16,1,1,2,-1,999,392,119,399627.5,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1019,raw_position_sample,2,2,int,16,1,1,2,-1,999,401,123,399675.89999997616,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1069,raw_position_sample,2,2,int,16,1,1,2,-1,999,414,123,399725.89999997616,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1122,raw_position_sample,2,2,int,16,1,1,2,-1,999,421,123,399778.2000000477,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1170,raw_position_sample,2,2,int,16,1,1,2,1, Benjamin ,431,123,399826.7000000477,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,111.1624984741211,433.2124938964844,131.1624984741211,513.2624969482422,1,1,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1220,raw_position_sample,2,2,int,16,1,1,2,1, Benjamin ,443,123,399876.7000000477,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,111.1624984741211,433.2124938964844,131.1624984741211,513.2624969482422,1,1,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1270,raw_position_sample,2,2,int,16,1,1,2,1, Benjamin ,456,123,399926.5,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,111.1624984741211,433.2124938964844,131.1624984741211,513.2624969482422,1,1,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1321,raw_position_sample,2,2,int,16,1,1,2,1, Benjamin ,467,123,399977.39999997616,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,111.1624984741211,433.2124938964844,131.1624984741211,513.2624969482422,1,1,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
1370,raw_position_sample,2,2,int,16,1,1,2,1, Benjamin ,475,124,400026.60000002384,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,intermediate,1,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,spotlight_PROLIFIC,,33,Mexico,Spanish,"English, Italian, German",Italian|German,Spanish:70|English:15|Italian:10|German:5,100,Spanish:45|English:45|Italian:5|German:5,100,Spanish:80|English:10|Italian:5|German:5,100,18,6,Bachelor's,10,10,10,10,10,10,5,12,8,12,CEFR,C2,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,111.1624984741211,433.2124938964844,131.1624984741211,513.2624969482422,1,1,,,,,,,,,,,,2026-08-24T16:19:03.874Z,63K6TGD3,2026-08-24,2026-08-24,10:19:03,2026-08-24 10:19:03,,,,,,,,6a1df90efdc818d0eae19539,6a1df90efdc818d0eae19539,,,,
